"","x","z","v","c","m","s","n","totalI","maxI","peaktime"
"296",0.8,0.4,0.8,0,0,1,1,0.0183135688803399,0.00178233310658613,0.0973230896845841
"297",1,0.4,0.8,0,0,1,1,0.0183056376651898,0.0017818379542778,0.097338207325395
"298",-1,0.6,0.8,0,0,1,1,0.0316973718589535,0.00288208380683545,0.0909250085357266
"299",-0.8,0.6,0.8,0,0,1,1,0.0310850539867847,0.00286243197891611,0.0920838670614186
"300",-0.6,0.6,0.8,0,0,1,1,0.0306618169659134,0.0028498765404712,0.0929454553733522
"301",-0.4,0.6,0.8,0,0,1,1,0.0303208883489432,0.00284195549176382,0.0937292951003815
"302",-0.2,0.6,0.8,0,0,1,1,0.0300580503934043,0.00283655644684168,0.0943692757752549
"303",0,0.6,0.8,0,0,1,1,0.0298716827128262,0.00283285290300356,0.0948340584036533
"304",0.2,0.6,0.8,0,0,1,1,0.0297544116229841,0.00283028195481355,0.0951214223516109
"305",0.4,0.6,0.8,0,0,1,1,0.0296904924475117,0.00282846879483416,0.0952651357950519
"306",0.6,0.6,0.8,0,0,1,1,0.0296590333070997,0.00282716632186188,0.0953222680115172
"307",0.8,0.6,0.8,0,0,1,1,0.0296426905227359,0.00282621184486725,0.0953426222460996
"308",1,0.6,0.8,0,0,1,1,0.0296329955097673,0.00282549780611459,0.0953497193755955
"309",-1,0.8,0.8,0,0,1,1,0.0502504628732855,0.00463059351444065,0.0921502658814789
"310",-0.8,0.8,0.8,0,0,1,1,0.049518088443671,0.00460744011166263,0.0930455972044194
"311",-0.6,0.8,0.8,0,0,1,1,0.0491279809309077,0.00459138136789296,0.0934575628978149
"312",-0.4,0.8,0.8,0,0,1,1,0.0488268128291389,0.00458145762962487,0.0938307737934258
"313",-0.2,0.8,0.8,0,0,1,1,0.0485973120206721,0.00457491111037738,0.0941391801347227
"314",0,0.8,0.8,0,0,1,1,0.0484346244441738,0.00457050558183379,0.0943644269834652
"315",0.2,0.8,0.8,0,0,1,1,0.0483313202387208,0.00456749540165878,0.0945038409689359
"316",0.4,0.8,0.8,0,0,1,1,0.0482736746322011,0.00456539476655727,0.094573176816167
"317",0.6,0.8,0.8,0,0,1,1,0.0482439373872958,0.0045638926357041,0.0946003349408609
"318",0.8,0.8,0.8,0,0,1,1,0.0482275365027631,0.00456279043373268,0.0946096517592448
"319",1,0.8,0.8,0,0,1,1,0.048217281736919,0.00456196068618724,0.0946125646625624
"320",-1,1,0.8,0,0,1,1,0.0796152786083095,0.00743957201407905,0.0934440241135145
"321",-0.8,1,0.8,0,0,1,1,0.0788692460798334,0.00743179470081197,0.0942293107923122
"322",-0.6,1,0.8,0,0,1,1,0.0787178505418337,0.00742635707942699,0.0943414616673298
"323",-0.4,1,0.8,0,0,1,1,0.0786425251403289,0.00742246124855974,0.0943822853515344
"324",-0.2,1,0.8,0,0,1,1,0.0785964563915844,0.00741959111203515,0.094401089472395
"325",0,1,0.8,0,0,1,1,0.0785657337428882,0.00741742987447028,0.0944104957861698
"326",0.2,1,0.8,0,0,1,1,0.0785440747499192,0.00741576756815812,0.0944153660447283
"327",0.4,1,0.8,0,0,1,1,0.0785280981984071,0.00741446318897838,0.0944179645130994
"328",0.6,1,0.8,0,0,1,1,0.0785158881851551,0.00741342086198156,0.0944193720957384
"329",0.8,1,0.8,0,0,1,1,0.0785063255667974,0.0074125742175479,0.0944200886238254
"330",1,1,0.8,0,0,1,1,0.0784989608990434,0.00741187663154636,0.0944200604270252
"331",-1,0,1,0,0,1,1,0.00767442109034257,0.001,0.130302988098789
"332",-0.8,0,1,0,0,1,1,0.00755226478507973,0.001,0.132410611711549
"333",-0.6,0,1,0,0,1,1,0.00744585904840131,0.001,0.134302837792062
"334",-0.4,0,1,0,0,1,1,0.00736220677518491,0.001,0.135828839169609
"335",-0.2,0,1,0,0,1,1,0.0073009156362248,0.001,0.136969121385038
"336",0,0,1,0,0,1,1,0.00725977268292227,0.001,0.137745359762073
"337",0.2,0,1,0,0,1,1,0.00723486016991863,0.001,0.138219672048098
"338",0.4,0,1,0,0,1,1,0.00722112392344373,0.001,0.13848259780634
"339",0.6,0,1,0,0,1,1,0.00721365363046101,0.001,0.138626007184114
"340",0.8,0,1,0,0,1,1,0.00720926989013417,0.001,0.138710301492318
"341",1,0,1,0,0,1,1,0.00720644722255007,0.001,0.138764632435085
"342",-1,0.2,1,0,0,1,1,0.0110975581555455,0.00114427059217432,0.103110123518706
"343",-0.8,0.2,1,0,0,1,1,0.0109309399579262,0.00114368353541531,0.104628105159978
"344",-0.6,0.2,1,0,0,1,1,0.0107987499869153,0.0011432720116567,0.105870773287833
"345",-0.4,0.2,1,0,0,1,1,0.0106956161704236,0.00114291820577966,0.10685856593659
"346",-0.2,0.2,1,0,0,1,1,0.0106200876422625,0.00114261335408392,0.107589823415101
"347",0,0.2,1,0,0,1,1,0.0105693059836702,0.00114235006591816,0.108081842618912
"348",0.2,0.2,1,0,0,1,1,0.0105384619089198,0.00114212210967385,0.108376546743235
"349",0.4,0.2,1,0,0,1,1,0.0105213330342664,0.00114192423024316,0.108534177800863
"350",0.6,0.2,1,0,0,1,1,0.0105119973859167,0.00114175199414481,0.108614181703894
"351",0.8,0.2,1,0,0,1,1,0.0105064460496071,0.00114160165864873,0.108657261766592
"352",1,0.2,1,0,0,1,1,0.0105028516463931,0.00114147006150827,0.10868191801036
"353",-1,0.4,1,0,0,1,1,0.0161523477576008,0.00159755602221253,0.0989054994473335
"354",-0.8,0.4,1,0,0,1,1,0.0159278178916099,0.00159498306114439,0.100138202985392
"355",-0.6,0.4,1,0,0,1,1,0.0157713780850342,0.00159325898269706,0.101022179172087
"356",-0.4,0.4,1,0,0,1,1,0.015651020321261,0.00159193645976196,0.101714548130732
"357",-0.2,0.4,1,0,0,1,1,0.0155631152952294,0.0015908988550924,0.102222390884688
"358",0,0.4,1,0,0,1,1,0.0155038958180479,0.00159008005272537,0.10256003209686
"359",0.2,0.4,1,0,0,1,1,0.0154677700295716,0.00158942966175667,0.102757518292421
"360",0.4,0.4,1,0,0,1,1,0.0154475312134616,0.00158890933430675,0.102858464071081
"361",0.6,0.4,1,0,0,1,1,0.0154363568076899,0.00158848988083365,0.10290575040623
"362",0.8,0.4,1,0,0,1,1,0.0154296015162718,0.00158814904956196,0.102928714515869
"363",1,0.4,1,0,0,1,1,0.0154251823188641,0.00158786983583052,0.102940101647204
"364",-1,0.6,1,0,0,1,1,0.0236208749046653,0.00231427437396297,0.0979758109427981
"365",-0.8,0.6,1,0,0,1,1,0.023323361374828,0.00230935232340616,0.0990145582488189
"366",-0.6,0.6,1,0,0,1,1,0.0231524191283466,0.00230614350343943,0.0996070212212037
"367",-0.4,0.6,1,0,0,1,1,0.0230245026257622,0.00230378273076682,0.100057871746993
"368",-0.2,0.6,1,0,0,1,1,0.0229317053530955,0.00230201503665084,0.100385688774782
"369",0,0.6,1,0,0,1,1,0.0228691605932327,0.00230068042964972,0.100601874750511
"370",0.2,0.6,1,0,0,1,1,0.0228306905564174,0.00229966274942463,0.100726815237668
"371",0.4,0.6,1,0,0,1,1,0.0228087757544254,0.00229887807863732,0.100789191992967
"372",0.6,0.6,1,0,0,1,1,0.0227963797573277,0.00229826584459108,0.100817141539868
"373",0.8,0.6,1,0,0,1,1,0.0227886599760842,0.00229778223868186,0.100830072548947
"374",1,0.6,1,0,0,1,1,0.0227835148252335,0.00229739545233638,0.100835866193566
"375",-1,0.8,1,0,0,1,1,0.0346464308699327,0.00339542878477403,0.0980022674635928
"376",-0.8,0.8,1,0,0,1,1,0.0342620959443419,0.00338975423465211,0.0989359857073164
"377",-0.6,0.8,1,0,0,1,1,0.0341021410490829,0.00338563482496623,0.0992792452559889
"378",-0.4,0.8,1,0,0,1,1,0.0339903134753869,0.00338263573568834,0.0995176386983835
"379",-0.2,0.8,1,0,0,1,1,0.0339108783697981,0.00338043601928804,0.0996858878860164
"380",0,0.8,1,0,0,1,1,0.0338573449119951,0.00337880455038256,0.0997953194252249
"381",0.2,0.8,1,0,0,1,1,0.0338238013651709,0.00337757797682482,0.0998580242462867
"382",0.4,0.8,1,0,0,1,1,0.03380390973602,0.00337664181279987,0.0998890909119269
"383",0.6,0.8,1,0,0,1,1,0.0337919690979012,0.00337591593311786,0.0999029066148006
"384",0.8,0.8,1,0,0,1,1,0.0337841295220545,0.00337534408536417,0.0999091624711159
"385",1,0.8,1,0,0,1,1,0.0337786759942977,0.00337488653893678,0.0999117472664265
"386",-1,1,1,0,0,1,1,0.0508772394013626,0.00500628252238695,0.0983992563529868
"387",-0.8,1,1,0,0,1,1,0.0504010293206255,0.00500282343773815,0.0992603425996076
"388",-0.6,1,1,0,0,1,1,0.0503053152434318,0.00500024189176125,0.0993978840519067
"389",-0.4,1,1,0,0,1,1,0.0502575397838065,0.00499827204221264,0.099453177845827
"390",-0.2,1,1,0,0,1,1,0.050228288974197,0.00499674626972761,0.0994807183715637
"391",0,1,1,0,0,1,1,0.0502087578593437,0.00499554650850452,0.099495520731646
"392",0.2,1,1,0,0,1,1,0.0501949576376083,0.00499458956464307,0.0995038107353816
"393",0.4,1,1,0,0,1,1,0.050184761815881,0.00499381586248217,0.0995086094221905
"394",0.6,1,1,0,0,1,1,0.0501769589242034,0.00499318225263266,0.0995114562477828
"395",0.8,1,1,0,0,1,1,0.0501708379509418,0.00499265714677453,0.0995131305491941
"396",1,1,1,0,0,1,1,0.0501660801403238,0.00499221718826923,0.0995137984531596
"397",-1,0,0,0.2,0,0.8,1,7.11451884454451,0.751665533844846,0.105652335775487
"398",-0.8,0,0,0.2,0,0.8,1,7.14289118773085,0.754632898315014,0.10564810221542
"399",-0.6,0,0,0.2,0,0.8,1,7.14290548398384,0.754458939853098,0.105623536744926
"400",-0.4,0,0,0.2,0,0.8,1,7.14290539133012,0.753329911687374,0.105465475239494
"401",-0.2,0,0,0.2,0,0.8,1,7.14290524403408,0.750970856951513,0.105135211975371
"402",0,0,0,0.2,0,0.8,1,7.14290250775032,0.746114535912497,0.104455371622801
"403",0.2,0,0,0.2,0,0.8,1,7.14288687635454,0.735050111492614,0.102906587240782
"404",0.4,0,0,0.2,0,0.8,1,7.1427458200819,0.709788067682472,0.099371878205003
"405",0.6,0,0,0.2,0,0.8,1,7.14091087337098,0.649908180868506,0.0910119440493319
"406",0.8,0,0,0.2,0,0.8,1,7.10505142327177,0.501412946130504,0.0705713324590704
"407",1,0,0,0.2,0,0.8,1,0.00730304458010433,0.001,0.136929192890907
"408",-1,0.2,0,0.2,0,0.8,1,7.14156805432085,0.752271482954167,0.105337018037519
"409",-0.8,0.2,0,0.2,0,0.8,1,7.14290354886945,0.753228787855259,0.105451345199037
"410",-0.6,0.2,0,0.2,0,0.8,1,7.14290503822852,0.751954344300708,0.105272902310234
"411",-0.4,0.2,0,0.2,0,0.8,1,7.14290490629398,0.748816430698713,0.104833599288
"412",-0.2,0.2,0,0.2,0,0.8,1,7.14290429680541,0.742766183144521,0.103986579167344
"413",0,0.2,0,0.2,0,0.8,1,7.14290227091927,0.730218831528293,0.10222999053217
"414",0.2,0.2,0,0.2,0,0.8,1,7.14289046178982,0.7036884444838,0.0985159226853766
"415",0.4,0.2,0,0.2,0,0.8,1,7.1428055904264,0.648372800670209,0.0907728472323581
"416",0.6,0.2,0,0.2,0,0.8,1,7.14171576207955,0.533573260064555,0.0747121949178761
"417",0.8,0.2,0,0.2,0,0.8,1,7.09925034200377,0.342719783038418,0.048275489175338
"418",1,0.2,0,0.2,0,0.8,1,6.7450537657459,0.307877488088705,0.0456449271986875
"419",-1,0.4,0,0.2,0,0.8,1,7.14284188036378,0.751466223520597,0.10520549609063
"420",-0.8,0.4,0,0.2,0,0.8,1,7.14290441633658,0.750181419818401,0.105024703690932
"421",-0.6,0.4,0,0.2,0,0.8,1,7.14290444036481,0.746660231146698,0.104531740187828
"422",-0.4,0.4,0,0.2,0,0.8,1,7.14290410873295,0.739670247543196,0.103553153771009
"423",-0.2,0.4,0,0.2,0,0.8,1,7.14290321038329,0.726396571003267,0.101694864064144
"424",0,0.4,0,0.2,0,0.8,1,7.14290022485271,0.701741694380234,0.0982432446611284
"425",0.2,0.4,0,0.2,0,0.8,1,7.14288650362064,0.658622160658253,0.0922067234757833
"426",0.4,0.4,0,0.2,0,0.8,1,7.14278968863644,0.596718007545952,0.0835413099863878
"427",0.6,0.4,0,0.2,0,0.8,1,7.14168916367736,0.551798843413449,0.0772644721391543
"428",0.8,0.4,0,0.2,0,0.8,1,7.13250991798053,0.541708531280327,0.0759492152846111
"429",1,0.4,0,0.2,0,0.8,1,7.12689064779507,0.540510498236211,0.075840997841525
"430",-1,0.6,0,0.2,0,0.8,1,7.1429007718389,0.749389254414766,0.104913854798215
"431",-0.8,0.6,0,0.2,0,0.8,1,7.14290443848593,0.745888021574488,0.104423631591044
"432",-0.6,0.6,0,0.2,0,0.8,1,7.14290371112328,0.739788742458654,0.103569748715304
"433",-0.4,0.6,0,0.2,0,0.8,1,7.14290325128253,0.72922856719403,0.102091340389231
"434",-0.2,0.6,0,0.2,0,0.8,1,7.14290195135017,0.712509870950562,0.09975075617773
"435",0,0.6,0,0.2,0,0.8,1,7.142898597264,0.689806827340858,0.0965723953585284
"436",0.2,0.6,0,0.2,0,0.8,1,7.1428879383923,0.667324044390056,0.0934249634245634
"437",0.4,0.6,0,0.2,0,0.8,1,7.14284747611599,0.65479689499129,0.0916716893620895
"438",0.6,0.6,0,0.2,0,0.8,1,7.14269049847445,0.650719240711586,0.0911028191478503
"439",0.8,0.6,0,0.2,0,0.8,1,7.14229302511848,0.64965167804396,0.0909584185021844
"440",1,0.6,0,0.2,0,0.8,1,7.14216143618342,0.649384332972092,0.090922662386515
"441",-1,0.8,0,0.2,0,0.8,1,7.14290342238985,0.74901528915376,0.104861461070008
"442",-0.8,0.8,0,0.2,0,0.8,1,7.142902967739,0.745581007392122,0.104380671382426
"443",-0.6,0.8,0,0.2,0,0.8,1,7.1429029546343,0.740311717314833,0.10364297569443
"444",-0.4,0.8,0,0.2,0,0.8,1,7.14290245543593,0.733223199064273,0.102650596678143
"445",-0.2,0.8,0,0.2,0,0.8,1,7.14290151590461,0.725357614350219,0.101549435160924
"446",0,0.8,0,0.2,0,0.8,1,7.1429007165026,0.719133793354851,0.100678116901919
"447",0.2,0.8,0,0.2,0,0.8,1,7.1428983659351,0.71565340545081,0.100190898538302
"448",0.4,0.8,0,0.2,0,0.8,1,7.14289374139325,0.71418867132372,0.0999859016780522
"449",0.6,0.8,0,0.2,0,0.8,1,7.14288497625431,0.713641811053745,0.0999094642327524
"450",0.8,0.8,0,0.2,0,0.8,1,7.14287310543144,0.71344392014531,0.0998819256081712
"451",1,0.8,0,0.2,0,0.8,1,7.14287017418998,0.713371818475642,0.0998718723816845
"452",-1,1,0,0.2,0,0.8,1,7.14290307589658,0.756111362896801,0.105854910092266
"453",-0.8,1,0,0.2,0,0.8,1,7.14290281222398,0.756112106821276,0.105855018148547
"454",-0.6,1,0,0.2,0,0.8,1,7.14290537335715,0.756112407222038,0.105855022249394
"455",-0.4,1,0,0.2,0,0.8,1,7.14290537121542,0.75611239322447,0.105855020321487
"456",-0.2,1,0,0.2,0,0.8,1,7.14290320769202,0.756112114862962,0.105855013413695
"457",0,1,0,0.2,0,0.8,1,7.14290304582465,0.756112074155782,0.105855010113537
"458",0.2,1,0,0.2,0,0.8,1,7.14290307206579,0.756112110955342,0.105855014876559
"459",0.4,1,0,0.2,0,0.8,1,7.14290305975114,0.756112112213635,0.105855015235217
"460",0.6,1,0,0.2,0,0.8,1,7.14290305179332,0.756112113170853,0.105855015487159
"461",0.8,1,0,0.2,0,0.8,1,7.14290306406705,0.756112113848007,0.105855015400067
"462",1,1,0,0.2,0,0.8,1,7.14290306066562,0.756112114265865,0.105855015508975
"463",-1,0,0.2,0.2,0,0.8,1,0.232333169048273,0.0143706750906421,0.0618537385320831
"464",-0.8,0,0.2,0.2,0,0.8,1,0.172346278350793,0.0104638833710591,0.0607142983950077
"465",-0.6,0,0.2,0.2,0,0.8,1,0.117926834926116,0.00701040370817515,0.0594470606505068
"466",-0.4,0,0.2,0.2,0,0.8,1,0.0753778349397807,0.00435244723638719,0.0577417385344691
"467",-0.2,0,0.2,0.2,0,0.8,1,0.0450675098854229,0.00247913909738593,0.0550094536771335
"468",0,0,0.2,0.2,0,0.8,1,0.0256961160923034,0.00128388043609272,0.0499639880003996
"469",0.2,0,0.2,0.2,0,0.8,1,0.0148352266974751,0.001,0.067407126321177
"470",0.4,0,0.2,0.2,0,0.8,1,0.00967796692867937,0.001,0.103327486792359
"471",0.6,0,0.2,0.2,0,0.8,1,0.00775708463376025,0.001,0.128914411433365
"472",0.8,0,0.2,0.2,0,0.8,1,0.00730142499582094,0.001,0.136959566190485
"473",1,0,0.2,0.2,0,0.8,1,0.00723802694447705,0.001,0.138159198310673
"474",-1,0.2,0.2,0.2,0,0.8,1,0.518144120650228,0.0338157835079029,0.065263277455444
"475",-0.8,0.2,0.2,0.2,0,0.8,1,0.422434674649276,0.0270957046833664,0.0641417627609819
"476",-0.6,0.2,0.2,0.2,0,0.8,1,0.326966131497972,0.0204700641498027,0.0626060688794295
"477",-0.4,0.2,0.2,0.2,0,0.8,1,0.239202737911731,0.014550763264937,0.0608302538339107
"478",-0.2,0.2,0.2,0.2,0,0.8,1,0.164178013565468,0.00961991684081383,0.0585944282787764
"479",0,0.2,0.2,0.2,0,0.8,1,0.105973496498777,0.00585600323250866,0.0552591301219945
"480",0.2,0.2,0.2,0.2,0,0.8,1,0.0662333637408251,0.00328399030790724,0.0495821157560059
"481",0.4,0.2,0.2,0.2,0,0.8,1,0.0433916756534033,0.0020025397957566,0.0461503218209905
"482",0.6,0.2,0.2,0.2,0,0.8,1,0.0333302091618363,0.00195768286444766,0.0587359909726953
"483",0.8,0.2,0.2,0.2,0,0.8,1,0.0306898651147802,0.00194153570657637,0.0632630902519454
"484",1,0.2,0.2,0.2,0,0.8,1,0.0303442326945008,0.00193417125222287,0.0637409840510943
"485",-1,0.4,0.2,0.2,0,0.8,1,0.963994434387639,0.0679304344778697,0.0704676625244433
"486",-0.8,0.4,0.2,0.2,0,0.8,1,0.854820479498503,0.0593720130730156,0.069455534228482
"487",-0.6,0.4,0.2,0.2,0,0.8,1,0.740844005395267,0.0502433989320109,0.0678191340769562
"488",-0.4,0.4,0.2,0.2,0,0.8,1,0.621905813326424,0.0409532173214206,0.0658511569499113
"489",-0.2,0.4,0.2,0.2,0,0.8,1,0.501660983127311,0.0318284208988783,0.0634460760740504
"490",0,0.4,0.2,0.2,0,0.8,1,0.386883769506749,0.0233294867556434,0.0603010221529502
"491",0.2,0.4,0.2,0.2,0,0.8,1,0.28742744972236,0.0160580796037024,0.0558682882209535
"492",0.4,0.4,0.2,0.2,0,0.8,1,0.214157880678761,0.0110166615424835,0.0514417751406899
"493",0.6,0.4,0.2,0.2,0,0.8,1,0.173863355874876,0.00998051886593656,0.0574043841251933
"494",0.8,0.4,0.2,0.2,0,0.8,1,0.161659558917437,0.00979245900580797,0.0605745745651154
"495",1,0.4,0.2,0.2,0,0.8,1,0.160052769526684,0.00973701244018868,0.0608362633710336
"496",-1,0.6,0.2,0.2,0,0.8,1,1.52024091046139,0.116550104165034,0.0766655491001497
"497",-0.8,0.6,0.2,0.2,0,0.8,1,1.43112578742934,0.108608191624229,0.0758900388618647
"498",-0.6,0.6,0.2,0.2,0,0.8,1,1.33914226448628,0.0998886827047557,0.0745915391917487
"499",-0.4,0.6,0.2,0.2,0,0.8,1,1.23915631653502,0.0903784753228238,0.0729354917671274
"500",-0.2,0.6,0.2,0.2,0,0.8,1,1.1313260764269,0.0800909944806427,0.0707939082723137
"501",0,0.6,0.2,0.2,0,0.8,1,1.01855281555806,0.0692146408329889,0.0679539045749595
"502",0.2,0.6,0.2,0.2,0,0.8,1,0.908207598593315,0.0584815564857668,0.0643922783473145
"503",0.4,0.6,0.2,0.2,0,0.8,1,0.814169685824364,0.0507912540760107,0.062384113484382
"504",0.6,0.6,0.2,0.2,0,0.8,1,0.754437950470636,0.0484336086093333,0.0641982665096835
"505",0.8,0.6,0.2,0.2,0,0.8,1,0.734161028481539,0.047874381567947,0.065209647081057
"506",1,0.6,0.2,0.2,0,0.8,1,0.731057025617015,0.0477168691235962,0.0652710629288092
"507",-1,0.8,0.2,0.2,0,0.8,1,2.12970055786921,0.17644724290122,0.0828507285915152
"508",-0.8,0.8,0.2,0.2,0,0.8,1,2.08152522819996,0.171527213608279,0.0824045806817393
"509",-0.6,0.8,0.2,0.2,0,0.8,1,2.03507389944395,0.166201384960494,0.0816684765137548
"510",-0.4,0.8,0.2,0.2,0,0.8,1,1.9868124894197,0.160358781443121,0.080711583149932
"511",-0.2,0.8,0.2,0.2,0,0.8,1,1.93748715544842,0.153964169127513,0.0794659044291206
"512",0,0.8,0.2,0.2,0,0.8,1,1.88971496013394,0.147380683982837,0.0779909600611883
"513",0.2,0.8,0.2,0.2,0,0.8,1,1.84797175453286,0.141995684183927,0.0768386658700972
"514",0.4,0.8,0.2,0.2,0,0.8,1,1.81753185616355,0.139307756572735,0.0766466656968457
"515",0.6,0.8,0.2,0.2,0,0.8,1,1.80126478031496,0.138390540062205,0.0768296485750453
"516",0.8,0.8,0.2,0.2,0,0.8,1,1.79601076025146,0.138095586931677,0.0768901779365414
"517",1,0.8,0.2,0.2,0,0.8,1,1.79479564587331,0.137989432885111,0.0768830887251057
"518",-1,1,0.2,0.2,0,0.8,1,2.7496249607394,0.243917243448677,0.0887092774219963
"519",-0.8,1,0.2,0.2,0,0.8,1,2.74361512880189,0.24347371207925,0.0887419337804762
"520",-0.6,1,0.2,0.2,0,0.8,1,2.74104531829152,0.243234912729693,0.0887380121395804
"521",-0.4,1,0.2,0.2,0,0.8,1,2.73966450678572,0.243097479288041,0.0887325724321085
"522",-0.2,1,0.2,0.2,0,0.8,1,2.738842470197,0.243013216775021,0.088728438900519
"523",0,1,0.2,0.2,0,0.8,1,2.73830098026074,0.242956545904599,0.088725289022635
"524",0.2,1,0.2,0.2,0,0.8,1,2.7379359605781,0.242917717191752,0.0887229360691334
"525",0.4,1,0.2,0.2,0,0.8,1,2.73769180256362,0.242891476593981,0.0887212637911007
"526",0.6,1,0.2,0.2,0,0.8,1,2.73751874453346,0.24287273314157,0.0887200256168335
"527",0.8,1,0.2,0.2,0,0.8,1,2.73740087975934,0.24285991796383,0.0887191641383491
"528",1,1,0.2,0.2,0,0.8,1,2.73730252820565,0.242849101201352,0.0887184002129804
"529",-1,0,0.4,0.2,0,0.8,1,0.0167174400074315,0.00112779346058592,0.0674620910907754
"530",-0.8,0,0.4,0.2,0,0.8,1,0.0145141711610445,0.001,0.0688981815705716
"531",-0.6,0,0.4,0.2,0,0.8,1,0.0125226699151869,0.001,0.0798551751960853
"532",-0.4,0,0.4,0.2,0,0.8,1,0.0108600282776222,0.001,0.0920807915445821
"533",-0.2,0,0.4,0.2,0,0.8,1,0.00953398424705339,0.001,0.104887943391459
"534",0,0,0.4,0.2,0,0.8,1,0.00853940756926062,0.001,0.117104142399727
"535",0.2,0,0.4,0.2,0,0.8,1,0.00786063696082819,0.001,0.127216153726891
"536",0.4,0,0.4,0.2,0,0.8,1,0.00746550865868829,0.001,0.133949345680044
"537",0.6,0,0.4,0.2,0,0.8,1,0.00729126120934633,0.001,0.137150483474402
"538",0.8,0,0.4,0.2,0,0.8,1,0.00723799726594445,0.001,0.13815976481576
"539",1,0,0.4,0.2,0,0.8,1,0.00722138075472157,0.001,0.138477672617687
"540",-1,0.2,0.4,0.2,0,0.8,1,0.0348981617747487,0.00246292988371824,0.0705747740988564
"541",-0.8,0.2,0.4,0.2,0,0.8,1,0.0308583578745665,0.00213542426560773,0.0692008393410899
"542",-0.6,0.2,0.4,0.2,0,0.8,1,0.0272113419783705,0.00183146289134913,0.0673051293392624
"543",-0.4,0.2,0.4,0.2,0,0.8,1,0.0240556269023103,0.00156444236567062,0.0650343627303419
"544",-0.2,0.2,0.4,0.2,0,0.8,1,0.0214369886261726,0.00141660932058639,0.0660824775946767
"545",0,0.2,0.4,0.2,0,0.8,1,0.0193931681603989,0.00140603166918529,0.0725013910855691
"546",0.2,0.2,0.4,0.2,0,0.8,1,0.0179457522243813,0.00140028446044498,0.0780287414501653
"547",0.4,0.2,0.4,0.2,0,0.8,1,0.0170773896579179,0.00139665238006054,0.0817837156636517
"548",0.6,0.2,0.4,0.2,0,0.8,1,0.016687616513152,0.00139436200705588,0.0835566904331091
"549",0.8,0.2,0.4,0.2,0,0.8,1,0.0165687061299517,0.00139278051461762,0.0840609099886116
"550",1,0.2,0.4,0.2,0,0.8,1,0.0165323677888836,0.00139166883726476,0.08417843439223
"551",-1,0.4,0.4,0.2,0,0.8,1,0.073269527292891,0.00533572159925608,0.0728232021741701
"552",-0.8,0.4,0.4,0.2,0,0.8,1,0.066312667161644,0.00479415936964884,0.0722962832721323
"553",-0.6,0.4,0.4,0.2,0,0.8,1,0.0601576701114009,0.00427711577127705,0.0710984279038172
"554",-0.4,0.4,0.4,0.2,0,0.8,1,0.0546485729849349,0.00380517135840976,0.0696298393639436
"555",-0.2,0.4,0.4,0.2,0,0.8,1,0.0498935807227597,0.00342222446079249,0.0685904761938922
"556",0,0.4,0.4,0.2,0,0.8,1,0.0460311199456117,0.00326041015547909,0.0708305633087234
"557",0.2,0.4,0.4,0.2,0,0.8,1,0.0431918957668836,0.00320982679004408,0.0743154875018276
"558",0.4,0.4,0.4,0.2,0,0.8,1,0.0414356190956997,0.00318699068621098,0.0769142770342179
"559",0.6,0.4,0.4,0.2,0,0.8,1,0.0406319652391675,0.00317543852759718,0.0781512414894514
"560",0.8,0.4,0.4,0.2,0,0.8,1,0.0403859630082263,0.00316909735906993,0.0784702684550175
"561",1,0.4,0.4,0.2,0,0.8,1,0.0403113418872154,0.00316540884209682,0.0785240255944127
"562",-1,0.6,0.4,0.2,0,0.8,1,0.151910912200182,0.011364075929415,0.0748075024027231
"563",-0.8,0.6,0.4,0.2,0,0.8,1,0.14125844669773,0.0105852543356746,0.0749353725963394
"564",-0.6,0.6,0.4,0.2,0,0.8,1,0.132365595293147,0.00982606869177682,0.0742343104340314
