"","x","z","v","c","m","s","n","totalI","maxI","peaktime","npeaks"
"4052",-0.4,0.4,0.2,0.8,0.2,0.2,0.8,0.387406991794862,0.0233642329499965,12.4,1
"4053",-0.2,0.4,0.2,0.8,0.2,0.2,0.8,0.287785360081535,0.016081809522004,12.6,1
"4054",0,0.4,0.2,0.8,0.2,0.2,0.8,0.214418521919078,0.011027738234186,11.2,1
"4055",0.2,0.4,0.2,0.8,0.2,0.2,0.8,0.174006517612151,0.00998408995649405,9.1,1
"4056",0.4,0.4,0.2,0.8,0.2,0.2,0.8,0.161713871854343,0.00979464271945074,8.9,1
"4057",0.6,0.4,0.2,0.8,0.2,0.2,0.8,0.160078788257468,0.00973848215802314,8.8,1
"4058",0.8,0.4,0.2,0.8,0.2,0.2,0.8,0.159720398825539,0.00971752636856065,8.8,1
"4059",1,0.4,0.2,0.8,0.2,0.2,0.8,0.159572599972515,0.00970794045745142,8.8,1
"4060",-1,0.6,0.2,0.8,0.2,0.2,0.8,1.35245470055679,0.100292973283415,9.5,1
"4061",-0.8,0.6,0.2,0.8,0.2,0.2,0.8,1.24333268017236,0.0906439175143268,9.8,1
"4062",-0.6,0.6,0.2,0.8,0.2,0.2,0.8,1.13338946707462,0.080246164789528,10.1,1
"4063",-0.4,0.6,0.2,0.8,0.2,0.2,0.8,1.01987465888974,0.0693223275257056,10.5,1
"4064",-0.2,0.6,0.2,0.8,0.2,0.2,0.8,0.909322822953924,0.0585708844071723,10.7,1
"4065",0,0.6,0.2,0.8,0.2,0.2,0.8,0.81518362179563,0.0508420662593117,10.1,1
"4066",0.2,0.6,0.2,0.8,0.2,0.2,0.8,0.755111442890751,0.0484575402140368,9.6,1
"4067",0.4,0.6,0.2,0.8,0.2,0.2,0.8,0.734439209677452,0.0478885504368121,9.6,1
"4068",0.6,0.6,0.2,0.8,0.2,0.2,0.8,0.731197550554265,0.0477261843978296,9.5,1
"4069",0.8,0.6,0.2,0.8,0.2,0.2,0.8,0.730375690160334,0.0476675030601463,9.5,1
"4070",1,0.6,0.2,0.8,0.2,0.2,0.8,0.730013501912796,0.0476404859472262,9.5,1
"4071",-1,0.8,0.2,0.8,0.2,0.2,0.8,2.04837823942271,0.166918828552662,7.9,1
"4072",-0.8,0.8,0.2,0.8,0.2,0.2,0.8,1.9918883610492,0.16074650600665,8,1
"4073",-0.6,0.8,0.2,0.8,0.2,0.2,0.8,1.94009586215138,0.154188123137827,8.1,1
"4074",-0.4,0.8,0.2,0.8,0.2,0.2,0.8,1.89128200023691,0.147524246968671,8.2,1
"4075",-0.2,0.8,0.2,0.8,0.2,0.2,0.8,1.84905382106123,0.142091071374,8.2,1
"4076",0,0.8,0.2,0.8,0.2,0.2,0.8,1.81831524087889,0.139367947962779,8.1,1
"4077",0.2,0.8,0.2,0.8,0.2,0.2,0.8,1.80177517866965,0.138429421006741,8.1,1
"4078",0.4,0.8,0.2,0.8,0.2,0.2,0.8,1.79631407919891,0.138121602194764,8.1,1
"4079",0.6,0.8,0.2,0.8,0.2,0.2,0.8,1.79499817439002,0.138007919840379,8.1,1
"4080",0.8,0.8,0.2,0.8,0.2,0.2,0.8,1.79449474489592,0.137957974117188,8.1,1
"4081",1,0.8,0.2,0.8,0.2,0.2,0.8,1.79422507640531,0.137931428956011,8.1,1
"4082",-1,1,0.2,0.8,0.2,0.2,0.8,2.75082832991093,0.243987348779501,6.4,1
"4083",-0.8,1,0.2,0.8,0.2,0.2,0.8,2.74419897974464,0.243509518393734,6.4,1
"4084",-0.6,1,0.2,0.8,0.2,0.2,0.8,2.74128941065881,0.243251349334414,6.4,1
"4085",-0.4,1,0.2,0.8,0.2,0.2,0.8,2.73972710653951,0.243101398754936,6.4,1
"4086",-0.2,1,0.2,0.8,0.2,0.2,0.8,2.73882218301957,0.24301046170473,6.4,1
"4087",0,1,0.2,0.8,0.2,0.2,0.8,2.73827598189837,0.242953787021418,6.4,1
"4088",0.2,1,0.2,0.8,0.2,0.2,0.8,2.73793042213,0.242917169634592,6.4,1
"4089",0.4,1,0.2,0.8,0.2,0.2,0.8,2.7376907405115,0.242891407168786,6.4,1
"4090",0.6,1,0.2,0.8,0.2,0.2,0.8,2.73752215529434,0.242873151166895,6.4,1
"4091",0.8,1,0.2,0.8,0.2,0.2,0.8,2.73740143122621,0.242860011592608,6.4,1
"4092",1,1,0.2,0.8,0.2,0.2,0.8,2.73730808910063,0.242849757771578,6.4,1
"4093",-1,0,0.4,0.8,0.2,0.2,0.8,0.0124468935851973,0.001,0,1
"4094",-0.8,0,0.4,0.8,0.2,0.2,0.8,0.0108605957813878,0.001,0,1
"4095",-0.6,0,0.4,0.8,0.2,0.2,0.8,0.00953599949744931,0.001,0,-0.6
"4096",-0.4,0,0.4,0.8,0.2,0.2,0.8,0.00854016662307651,0.001,0,-0.4
"4097",-0.2,0,0.4,0.8,0.2,0.2,0.8,0.00786079787986531,0.001,0,-0.2
"4098",0,0,0.4,0.8,0.2,0.2,0.8,0.00746552493119694,0.001,0,0
"4099",0.2,0,0.4,0.8,0.2,0.2,0.8,0.00729125758663894,0.001,0,0.2
"4100",0.4,0,0.4,0.8,0.2,0.2,0.8,0.00723797744716214,0.001,0,0.4
"4101",0.6,0,0.4,0.8,0.2,0.2,0.8,0.00722131077171867,0.001,0,0.6
"4102",0.8,0,0.4,0.8,0.2,0.2,0.8,0.00721366247135613,0.001,0,0.8
"4103",1,0,0.4,0.8,0.2,0.2,0.8,0.00720931276388693,0.001,0,1
"4104",-1,0.2,0.4,0.8,0.2,0.2,0.8,0.0272509187430787,0.00182662843957834,6.7,1
"4105",-0.8,0.2,0.4,0.8,0.2,0.2,0.8,0.0240946658947464,0.00156419440973476,6.6,1
"4106",-0.6,0.2,0.4,0.8,0.2,0.2,0.8,0.0214565624912633,0.0014167977218821,3.2,1
"4107",-0.4,0.2,0.4,0.8,0.2,0.2,0.8,0.0194024297067864,0.00140617314451399,3,1
"4108",-0.2,0.2,0.4,0.8,0.2,0.2,0.8,0.0179504017511325,0.00140039300646031,2.9,1
"4109",0,0.2,0.4,0.8,0.2,0.2,0.8,0.017080099510304,0.00139673551403896,2.8,1
"4110",0.2,0.2,0.4,0.8,0.2,0.2,0.8,0.0166894067998118,0.00139443016950243,2.8,1
"4111",0.4,0.2,0.4,0.8,0.2,0.2,0.8,0.0165699499602548,0.00139283679192636,2.8,1
"4112",0.6,0.2,0.4,0.8,0.2,0.2,0.8,0.0165331574690403,0.00139171563734205,2.8,1
"4113",0.8,0.2,0.4,0.8,0.2,0.2,0.8,0.0165164827560711,0.00139091147937207,2.8,1
"4114",1,0.2,0.4,0.8,0.2,0.2,0.8,0.016507086683605,0.00139032318569283,2.8,1
"4115",-1,0.4,0.4,0.8,0.2,0.2,0.8,0.0607419322304298,0.00428087096550066,6.7,1
"4116",-0.8,0.4,0.4,0.8,0.2,0.2,0.8,0.054830402710152,0.00381023395225308,6.6,1
"4117",-0.6,0.4,0.4,0.8,0.2,0.2,0.8,0.0499776010528618,0.00342533746633826,6.1,1
"4118",-0.4,0.4,0.4,0.8,0.2,0.2,0.8,0.0460733470461224,0.00326206153507312,4.9,1
"4119",-0.2,0.4,0.4,0.8,0.2,0.2,0.8,0.0432151353947734,0.00321092103644392,4.6,1
"4120",0,0.4,0.4,0.8,0.2,0.2,0.8,0.0414499210799139,0.00318779489915446,4.6,1
"4121",0.2,0.4,0.4,0.8,0.2,0.2,0.8,0.040641543839561,0.00317602885205747,4.5,1
"4122",0.4,0.4,0.4,0.8,0.2,0.2,0.8,0.0403927193787741,0.00316955140763979,4.5,1
"4123",0.6,0.4,0.4,0.8,0.2,0.2,0.8,0.0403160268658932,0.00316576442646855,4.5,1
"4124",0.8,0.4,0.4,0.8,0.2,0.2,0.8,0.0402811505956955,0.00316343069189039,4.5,1
"4125",1,0.4,0.4,0.8,0.2,0.2,0.8,0.0402614285752412,0.00316191451560986,4.5,1
"4126",-1,0.6,0.4,0.8,0.2,0.2,0.8,0.134647726701145,0.00986626243519674,6.7,1
"4127",-0.8,0.6,0.4,0.8,0.2,0.2,0.8,0.124802536019617,0.00913539550236925,6.6,1
"4128",-0.6,0.6,0.4,0.8,0.2,0.2,0.8,0.117165272982938,0.00851285139254422,6.3,1
"4129",-0.4,0.6,0.4,0.8,0.2,0.2,0.8,0.110871799779205,0.00813360592522246,5.8,1
"4130",-0.2,0.6,0.4,0.8,0.2,0.2,0.8,0.106123027062642,0.00797597131573836,5.6,1
"4131",0,0.6,0.4,0.8,0.2,0.2,0.8,0.103110440671084,0.00790953819449373,5.5,1
"4132",0.2,0.6,0.4,0.8,0.2,0.2,0.8,0.101702606223202,0.00787858842829447,5.5,1
"4133",0.4,0.6,0.4,0.8,0.2,0.2,0.8,0.101260450830092,0.00786315185776388,5.5,1
"4134",0.6,0.6,0.4,0.8,0.2,0.2,0.8,0.101119850794863,0.00785490473403254,5.4,1
"4135",0.8,0.6,0.4,0.8,0.2,0.2,0.8,0.101053879341734,0.00785011566230965,5.4,1
"4136",1,0.6,0.4,0.8,0.2,0.2,0.8,0.101015671644503,0.00784707814739876,5.4,1
"4137",-1,0.8,0.4,0.8,0.2,0.2,0.8,0.287267805648006,0.0219227263791306,6.5,1
"4138",-0.8,0.8,0.4,0.8,0.2,0.2,0.8,0.274567366710091,0.0211027727900235,6.4,1
"4139",-0.6,0.8,0.4,0.8,0.2,0.2,0.8,0.266133054114263,0.0204079433000445,6.3,1
"4140",-0.4,0.8,0.4,0.8,0.2,0.2,0.8,0.25925884953583,0.0199386926792733,6.1,1
"4141",-0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.254029986628936,0.0197041077360061,6,1
"4142",0,0.8,0.4,0.8,0.2,0.2,0.8,0.25067618458252,0.0195997181756397,6,1
"4143",0.2,0.8,0.4,0.8,0.2,0.2,0.8,0.249080836729058,0.0195517176434983,6,1
"4144",0.4,0.8,0.4,0.8,0.2,0.2,0.8,0.248549129392136,0.0195280927348586,6,1
"4145",0.6,0.8,0.4,0.8,0.2,0.2,0.8,0.248358827790039,0.0195152671133711,6,1
"4146",0.8,0.8,0.4,0.8,0.2,0.2,0.8,0.248260266010344,0.019507565840259,6,1
"4147",1,0.8,0.4,0.8,0.2,0.2,0.8,0.248199158084806,0.0195025111039914,6,1
"4148",-1,1,0.4,0.8,0.2,0.2,0.8,0.564254367014532,0.0454301752126248,6.1,1
"4149",-0.8,1,0.4,0.8,0.2,0.2,0.8,0.556014621594631,0.0452238554940265,6,1
"4150",-0.6,1,0.4,0.8,0.2,0.2,0.8,0.55385444249359,0.0451116282306363,6,1
"4151",-0.4,1,0.4,0.8,0.2,0.2,0.8,0.55282532693697,0.0450456986131885,6,1
"4152",-0.2,1,0.4,0.8,0.2,0.2,0.8,0.552252096097269,0.0450049460487337,6,1
"4153",0,1,0.4,0.8,0.2,0.2,0.8,0.551905162714137,0.0449784772564277,6,1
"4154",0.2,1,0.4,0.8,0.2,0.2,0.8,0.551679843677855,0.0449604494231868,6,1
"4155",0.4,1,0.4,0.8,0.2,0.2,0.8,0.551524208380184,0.0449476336248161,6,1
"4156",0.6,1,0.4,0.8,0.2,0.2,0.8,0.551411348590041,0.0449381810289562,6,1
"4157",0.8,1,0.4,0.8,0.2,0.2,0.8,0.551326640904587,0.0449309934728495,6,1
"4158",1,1,0.4,0.8,0.2,0.2,0.8,0.551262757156412,0.0449253988891046,6,1
"4159",-1,0,0.6,0.8,0.2,0.2,0.8,0.00859182194982378,0.001,0,-1
"4160",-0.8,0,0.6,0.8,0.2,0.2,0.8,0.00816663511386162,0.001,0,-0.8
"4161",-0.6,0,0.6,0.8,0.2,0.2,0.8,0.007810109646288,0.001,0,-0.6
"4162",-0.4,0,0.6,0.8,0.2,0.2,0.8,0.00754653454510312,0.001,0,-0.4
"4163",-0.2,0,0.6,0.8,0.2,0.2,0.8,0.00737383053945687,0.001,0,-0.2
"4164",0,0,0.6,0.8,0.2,0.2,0.8,0.00727911447604573,0.001,0,0
"4165",0.2,0,0.6,0.8,0.2,0.2,0.8,0.00723762101600693,0.001,0,0.2
"4166",0.4,0,0.6,0.8,0.2,0.2,0.8,0.00722130073138008,0.001,0,0.4
"4167",0.6,0,0.6,0.8,0.2,0.2,0.8,0.00721364383589614,0.001,0,0.6
"4168",0.8,0,0.6,0.8,0.2,0.2,0.8,0.00720925953172406,0.001,0,0.8
"4169",1,0,0.6,0.8,0.2,0.2,0.8,0.00720645486572023,0.001,0,1
"4170",-1,0.2,0.6,0.8,0.2,0.2,0.8,0.0152347997310934,0.00125711990109626,2,1
"4171",-0.8,0.2,0.6,0.8,0.2,0.2,0.8,0.0145302196717519,0.00125402689002547,2,1
"4172",-0.6,0.2,0.6,0.8,0.2,0.2,0.8,0.0139660521436202,0.00125193011362431,1.9,1
"4173",-0.4,0.2,0.6,0.8,0.2,0.2,0.8,0.0135467373625439,0.00125040949935269,1.9,1
"4174",-0.2,0.2,0.6,0.8,0.2,0.2,0.8,0.0132696816375461,0.00124924124060023,1.9,1
"4175",0,0.2,0.6,0.8,0.2,0.2,0.8,0.0131166133152549,0.00124833737137966,1.9,1
"4176",0.2,0.2,0.6,0.8,0.2,0.2,0.8,0.0130492439657449,0.00124763285134827,1.9,1
"4177",0.4,0.2,0.6,0.8,0.2,0.2,0.8,0.0130225628237496,0.00124707930942888,1.9,1
"4178",0.6,0.2,0.6,0.8,0.2,0.2,0.8,0.013009959103448,0.0012466407034937,1.9,1
"4179",0.8,0.2,0.6,0.8,0.2,0.2,0.8,0.0130026986653177,0.00124629010243547,1.9,1
"4180",1,0.2,0.6,0.8,0.2,0.2,0.8,0.0129980401741052,0.00124600731242118,1.9,1
"4181",-1,0.4,0.6,0.8,0.2,0.2,0.8,0.0274929438092718,0.00222047286001062,3.5,1
"4182",-0.8,0.4,0.6,0.8,0.2,0.2,0.8,0.0263599715906787,0.00219482102662383,3.2,1
"4183",-0.6,0.4,0.6,0.8,0.2,0.2,0.8,0.0255179558287346,0.00218113754367301,3.1,1
"4184",-0.4,0.4,0.6,0.8,0.2,0.2,0.8,0.0248918705988328,0.00217285656801449,3.1,1
"4185",-0.2,0.4,0.6,0.8,0.2,0.2,0.8,0.0244753284295166,0.00216766328655238,3,1
"4186",0,0.4,0.6,0.8,0.2,0.2,0.8,0.0242434108579926,0.00216435320460104,3,1
"4187",0.2,0.4,0.6,0.8,0.2,0.2,0.8,0.0241403426957655,0.00216209846517436,3,1
"4188",0.4,0.4,0.6,0.8,0.2,0.2,0.8,0.0240989135254236,0.0021605304697259,3,1
"4189",0.6,0.4,0.6,0.8,0.2,0.2,0.8,0.0240789753766459,0.00215941539918227,3,1
"4190",0.8,0.4,0.6,0.8,0.2,0.2,0.8,0.0240673083733727,0.00215860387038794,3,1
"4191",1,0.4,0.6,0.8,0.2,0.2,0.8,0.0240597422648472,0.00215799947165647,3,1
"4192",-1,0.6,0.6,0.8,0.2,0.2,0.8,0.0500887341662709,0.00412924452710664,4.1,1
"4193",-0.8,0.6,0.6,0.8,0.2,0.2,0.8,0.0483538110185281,0.0040661823801918,3.9,1
"4194",-0.6,0.6,0.6,0.8,0.2,0.2,0.8,0.0472190537025078,0.00403202622660933,3.8,1
"4195",-0.4,0.6,0.6,0.8,0.2,0.2,0.8,0.0463846116962919,0.00401292717501644,3.7,1
"4196",-0.2,0.6,0.6,0.8,0.2,0.2,0.8,0.0458276782791072,0.0040016556498107,3.7,1
"4197",0,0.6,0.6,0.8,0.2,0.2,0.8,0.0455148818982516,0.00399469520576288,3.7,1
"4198",0.2,0.6,0.6,0.8,0.2,0.2,0.8,0.045373323859331,0.00399027841269235,3.7,1
"4199",0.4,0.6,0.6,0.8,0.2,0.2,0.8,0.045314480949145,0.00398738193983908,3.7,1
"4200",0.6,0.6,0.6,0.8,0.2,0.2,0.8,0.0452849944059417,0.00398541379022135,3.7,1
"4201",0.8,0.6,0.6,0.8,0.2,0.2,0.8,0.0452671780313678,0.00398402779232139,3.7,1
"4202",1,0.6,0.6,0.8,0.2,0.2,0.8,0.0452553711356975,0.00398301802362209,3.7,1
"4203",-1,0.8,0.6,0.8,0.2,0.2,0.8,0.091314872042103,0.00770394973141516,4.3,1
"4204",-0.8,0.8,0.6,0.8,0.2,0.2,0.8,0.0888853592228999,0.00762132014865119,4.2,1
"4205",-0.6,0.8,0.6,0.8,0.2,0.2,0.8,0.0876489570418209,0.00757219806994791,4.2,1
"4206",-0.4,0.8,0.6,0.8,0.2,0.2,0.8,0.0867817840697701,0.00754342639305606,4.1,1
"4207",-0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.0862081449215887,0.00752717337381845,4.1,1
"4208",0,0.8,0.6,0.8,0.2,0.2,0.8,0.0858819606128078,0.00751729133156194,4.1,1
"4209",0.2,0.8,0.6,0.8,0.2,0.2,0.8,0.0857276043068691,0.00751106386836287,4.1,1
"4210",0.4,0.8,0.6,0.8,0.2,0.2,0.8,0.0856575020791552,0.00750696882503024,4.1,1
"4211",0.6,0.8,0.6,0.8,0.2,0.2,0.8,0.0856190168959332,0.00750415541488802,4.1,1
"4212",0.8,0.8,0.6,0.8,0.2,0.2,0.8,0.0855941776985098,0.00750214067986299,4.1,1
"4213",1,0.8,0.6,0.8,0.2,0.2,0.8,0.0855770046638046,0.00750064371823858,4.1,1
"4214",-1,1,0.6,0.8,0.2,0.2,0.8,0.164622498467075,0.0142204027124735,4.4,1
"4215",-0.8,1,0.6,0.8,0.2,0.2,0.8,0.161814140788308,0.0141842714608612,4.4,1
"4216",-0.6,1,0.6,0.8,0.2,0.2,0.8,0.16116060626016,0.0141610029464419,4.4,1
"4217",-0.4,1,0.6,0.8,0.2,0.2,0.8,0.160847718790147,0.0141455327717439,4.4,1
"4218",-0.2,1,0.6,0.8,0.2,0.2,0.8,0.160669794778953,0.0141349836071709,4.4,1
"4219",0,1,0.6,0.8,0.2,0.2,0.8,0.160558756302714,0.0141274882168404,4.4,1
"4220",0.2,1,0.6,0.8,0.2,0.2,0.8,0.160484949560385,0.0141220366814129,4.4,1
"4221",0.4,1,0.6,0.8,0.2,0.2,0.8,0.160433004641002,0.0141179633202841,4.4,1
"4222",0.6,1,0.6,0.8,0.2,0.2,0.8,0.160394743587419,0.0141148438607004,4.4,1
"4223",0.8,1,0.6,0.8,0.2,0.2,0.8,0.160365725464288,0.0141124019531316,4.4,1
"4224",1,1,0.6,0.8,0.2,0.2,0.8,0.160343783893121,0.0141104540341288,4.4,1
"4225",-1,0,0.8,0.8,0.2,0.2,0.8,0.00773294199692612,0.001,0,-1
"4226",-0.8,0,0.8,0.8,0.2,0.2,0.8,0.00756431948030678,0.001,0,-0.8
"4227",-0.6,0,0.8,0.8,0.2,0.2,0.8,0.00742590480082993,0.001,0,-0.6
"4228",-0.4,0,0.8,0.8,0.2,0.2,0.8,0.00732872704204058,0.001,0,-0.4
"4229",-0.2,0,0.8,0.8,0.2,0.2,0.8,0.00726861311526871,0.001,0,-0.2
"4230",0,0,0.8,0.8,0.2,0.2,0.8,0.00723658222556576,0.001,0,0
"4231",0.2,0,0.8,0.8,0.2,0.2,0.8,0.00722127139311141,0.001,0,0.2
"4232",0.4,0,0.8,0.8,0.2,0.2,0.8,0.00721364670122096,0.001,0,0.4
"4233",0.6,0,0.8,0.8,0.2,0.2,0.8,0.00720924049730375,0.001,0,0.6
"4234",0.8,0,0.8,0.8,0.2,0.2,0.8,0.00720639931843802,0.001,0,0.8
"4235",1,0,0.8,0.8,0.2,0.2,0.8,0.00720444781889497,0.001,0,1
"4236",-1,0.2,0.8,0.8,0.2,0.2,0.8,0.0121672816740043,0.00118354690575395,1.4,1
"4237",-0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.0119073774856341,0.00118274366563564,1.4,1
"4238",-0.6,0.2,0.8,0.8,0.2,0.2,0.8,0.0117142947505531,0.00118208225130714,1.4,1
"4239",-0.4,0.2,0.8,0.8,0.2,0.2,0.8,0.0115799045543186,0.00118153565546025,1.4,1
"4240",-0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.0114966989672738,0.00118108226470516,1.4,1
"4241",0,0.2,0.8,0.8,0.2,0.2,0.8,0.0114520894181829,0.00118070467923056,1.4,1
"4242",0.2,0.2,0.8,0.8,0.2,0.2,0.8,0.0114305947999291,0.0011803888889266,1.4,1
"4243",0.4,0.2,0.8,0.8,0.2,0.2,0.8,0.0114197087613381,0.00118012360477628,1.4,1
"4244",0.6,0.2,0.8,0.8,0.2,0.2,0.8,0.0114133359270465,0.00117989971964354,1.4,1
"4245",0.8,0.2,0.8,0.8,0.2,0.2,0.8,0.011409183268079,0.0011797098752757,1.4,1
"4246",1,0.2,0.8,0.8,0.2,0.2,0.8,0.01140631317518,0.00117954811558274,1.4,1
"4247",-1,0.4,0.8,0.8,0.2,0.2,0.8,0.0193622939368362,0.00179615679614734,2.3,1
"4248",-0.8,0.4,0.8,0.8,0.2,0.2,0.8,0.0189652403994491,0.00179211089821045,2.3,1
"4249",-0.6,0.4,0.8,0.8,0.2,0.2,0.8,0.0187074220414785,0.00178916520621679,2.3,1
"4250",-0.4,0.4,0.8,0.8,0.2,0.2,0.8,0.0185307755617371,0.0017870060731858,2.3,1
"4251",-0.2,0.4,0.8,0.8,0.2,0.2,0.8,0.0184214320646146,0.00178540942261889,2.3,1
"4252",0,0.4,0.8,0.8,0.2,0.2,0.8,0.0183623334964359,0.00178421621930385,2.3,1
"4253",0.2,0.4,0.8,0.8,0.2,0.2,0.8,0.0183333524763719,0.00178331397225846,2.3,1
"4254",0.4,0.4,0.8,0.8,0.2,0.2,0.8,0.0183183015245564,0.00178262308190975,2.3,1
"4255",0.6,0.4,0.8,0.8,0.2,0.2,0.8,0.0183092993927636,0.00178208705271791,2.3,1
"4256",0.8,0.4,0.8,0.8,0.2,0.2,0.8,0.0183033362135051,0.0017816655928315,2.3,1
"4257",1,0.4,0.8,0.8,0.2,0.2,0.8,0.0182991696549268,0.00178132979088269,2.3,1
"4258",-1,0.6,0.8,0.8,0.2,0.2,0.8,0.0310470620797383,0.00285375719756023,2.8,1
"4259",-0.8,0.6,0.8,0.8,0.2,0.2,0.8,0.0304492213298491,0.00284499953723048,2.8,1
"4260",-0.6,0.6,0.8,0.8,0.2,0.2,0.8,0.0301282083555321,0.00283896227310957,2.8,1
"4261",-0.4,0.6,0.8,0.8,0.2,0.2,0.8,0.0299148172371139,0.00283477317586794,2.8,1
"4262",-0.2,0.6,0.8,0.8,0.2,0.2,0.8,0.0297830949538328,0.00283183145261146,2.8,1
"4263",0,0.6,0.8,0.8,0.2,0.2,0.8,0.0297109077979985,0.00282973311982509,2.8,1
"4264",0.2,0.6,0.8,0.8,0.2,0.2,0.8,0.0296743353214131,0.00282820932132813,2.8,1
"4265",0.4,0.6,0.8,0.8,0.2,0.2,0.8,0.0296545610330005,0.00282708134591763,2.8,1
"4266",0.6,0.6,0.8,0.8,0.2,0.2,0.8,0.0296422864244604,0.00282622986405614,2.8,1
"4267",0.8,0.6,0.8,0.8,0.2,0.2,0.8,0.029633941098305,0.00282557454832509,2.8,1
"4268",1,0.6,0.8,0.8,0.2,0.2,0.8,0.0296280138299967,0.00282506076528148,2.8,1
"4269",-1,0.8,0.8,0.8,0.2,0.2,0.8,0.0499754647213185,0.00460274617224161,3.2,1
"4270",-0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.0490981492722893,0.00458950885492101,3.1,1
"4271",-0.6,0.8,0.8,0.8,0.2,0.2,0.8,0.0487463313330428,0.00458110790820199,3.1,1
"4272",-0.4,0.8,0.8,0.8,0.2,0.2,0.8,0.0485277673176548,0.0045753420907158,3.1,1
"4273",-0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.0483941382935731,0.00457132429722963,3.1,1
"4274",0,0.8,0.8,0.8,0.2,0.2,0.8,0.0483186937388382,0.00456846860629066,3.1,1
"4275",0.2,0.8,0.8,0.8,0.2,0.2,0.8,0.0482777556440083,0.00456639358242162,3.1,1
"4276",0.4,0.8,0.8,0.8,0.2,0.2,0.8,0.0482538067812126,0.00456485107783061,3.1,1
"4277",0.6,0.8,0.8,0.8,0.2,0.2,0.8,0.0482379667825163,0.00456367848668677,3.1,1
"4278",0.8,0.8,0.8,0.8,0.2,0.2,0.8,0.048226738158016,0.00456276799468786,3.1,1
"4279",1,0.8,0.8,0.8,0.2,0.2,0.8,0.0482185511224561,0.00456204709613501,3.1,1
"4280",-1,1,0.8,0.8,0.2,0.2,0.8,0.0804024972569411,0.0074526639928081,3.4,1
"4281",-0.8,1,0.8,0.8,0.2,0.2,0.8,0.079176663348762,0.00744184847801096,3.4,1
"4282",-0.6,1,0.8,0.8,0.2,0.2,0.8,0.0788921203379456,0.00743414512820585,3.4,1
"4283",-0.4,1,0.8,0.8,0.2,0.2,0.8,0.0787529830139379,0.00742855524669455,3.4,1
"4284",-0.2,1,0.8,0.8,0.2,0.2,0.8,0.0786716971198106,0.00742442253552389,3.4,1
"4285",0,1,0.8,0.8,0.2,0.2,0.8,0.0786200484623893,0.00742131013384463,3.4,1
"4286",0.2,1,0.8,0.8,0.2,0.2,0.8,0.0785851015042151,0.00741892371285141,3.4,1
"4287",0.4,1,0.8,0.8,0.2,0.2,0.8,0.0785601588056362,0.0074170621848956,3.4,1
"4288",0.6,1,0.8,0.8,0.2,0.2,0.8,0.078541515389293,0.00741558631541362,3.4,1
"4289",0.8,1,0.8,0.8,0.2,0.2,0.8,0.0785273132903884,0.00741439842506534,3.4,1
"4290",1,1,0.8,0.8,0.2,0.2,0.8,0.0785165163261651,0.00741342913634918,3.4,1
"4291",-1,0,1,0.8,0.2,0.2,0.8,0.00744197107652732,0.001,0,-1
"4292",-0.8,0,1,0.8,0.2,0.2,0.8,0.00736506252769847,0.001,0,-0.8
"4293",-0.6,0,1,0.8,0.2,0.2,0.8,0.00730245704827801,0.001,0,-0.6
"4294",-0.4,0,1,0.8,0.2,0.2,0.8,0.00726033487415585,0.001,0,-0.4
"4295",-0.2,0,1,0.8,0.2,0.2,0.8,0.00723500567822655,0.001,0,-0.2
"4296",0,0,1,0.8,0.2,0.2,0.8,0.00722114870853315,0.001,0,0
"4297",0.2,0,1,0.8,0.2,0.2,0.8,0.00721365041058899,0.001,0,0.2
"4298",0.4,0,1,0.8,0.2,0.2,0.8,0.00720925211942466,0.001,0,0.4
"4299",0.6,0,1,0.8,0.2,0.2,0.8,0.00720638433644806,0.001,0,0.6
"4300",0.8,0,1,0.8,0.2,0.2,0.8,0.00720439013950535,0.001,0,0.8
"4301",1,0,1,0.8,0.2,0.2,0.8,0.00720296298453593,0.001,0,1
"4302",-1,0.2,1,0.8,0.2,0.2,0.8,0.0108325203714507,0.001143328537658,1.1,1
"4303",-0.8,0.2,1,0.8,0.2,0.2,0.8,0.0107112716522219,0.00114296978359519,1.1,1
"4304",-0.6,0.2,1,0.8,0.2,0.2,0.8,0.0106287671168233,0.00114266044348224,1.1,1
"4305",-0.4,0.2,1,0.8,0.2,0.2,0.8,0.0105743492247149,0.00114239309411725,1.1,1
"4306",-0.2,0.2,1,0.8,0.2,0.2,0.8,0.0105416459449863,0.0011421614689114,1.1,1
"4307",0,0.2,1,0.8,0.2,0.2,0.8,0.010523554815987,0.00114196027764873,1.1,1
"4308",0.2,0.2,1,0.8,0.2,0.2,0.8,0.0105136605963267,0.00114178505300528,1.1,1
"4309",0.4,0.2,1,0.8,0.2,0.2,0.8,0.0105077331624013,0.00114163202046493,1.1,1
"4310",0.6,0.2,1,0.8,0.2,0.2,0.8,0.010503817802762,0.00114149798844959,1.1,1
"4311",0.8,0.2,1,0.8,0.2,0.2,0.8,0.0105010734273017,0.00114138025576187,1.1,1
"4312",1,0.2,1,0.8,0.2,0.2,0.8,0.0104990880368331,0.00114127653375721,1.1,1
